,year,make,mileage,dealer_rating,days_listed,price,market_price,city,state
1237,2015,Toyota,23060,3.0,168,20995,22925,Elmira,NY
1238,2011,Toyota,60600,4.0,16,10000,11494,Albany,NY
1239,2014,Acura,37830,3.5,78,33000,35656,Latham,NY
1240,2005,Dodge,70502,3.0,17,10995,13485,Scranton,PA
1241,2012,Kia,84406,4.0,61,10950,12559,Syracuse,NY
1242,2006,Ford,102837,2.5,7,3990,6148,Auburn,NY
1243,2005,GMC,152000,4.5,785,8995,11713,Cortland,NY
1244,2013,Honda,25962,5.0,14,14890,16346,Cicero,NY
1245,2013,Hyundai,44272,4.0,22,10995,12500,Albany,NY
1246,2006,Chevrolet,124827,3.5,3,8700,12167,Utica,NY
1247,2012,Chevrolet,26241,4.5,13,17995,19533,Painted Post,NY
1248,2009,Chevrolet,71349,5.0,43,20275,22563,Vestal,NY
1249,2014,Chevrolet,16233,5.0,47,12649,14174,Vestal,NY
1250,2014,Ford,36560,4.0,210,10900,12550,Kingston,NY
1251,2014,Hyundai,37402,1.5,36,14500,16232,Schenectady,NY
1252,2006,Dodge,118000,4.5,52,9800,12363,Rome,NY
1253,2014,Honda,39120,4.5,290,20800,22305,Latham,NY
1254,2015,Chevrolet,17635,4.0,79,11400,12988,Kingston,NY
1255,2014,BMW,36754,4.5,37,32300,35589,Latham,NY
1256,2013,Honda,39162,4.0,73,11885,13186,Oswego,NY
1257,2014,Chevrolet,45105,5.0,78,13400,15064,Vestal,NY
1258,2009,Lincoln,98377,4.5,63,8495,10035,East Syracuse,NY
1259,2011,Honda,117000,4.5,64,8950,10490,Schenectady,NY
1260,2008,Honda,90280,4.0,45,9494,11188,Albany,NY
1261,2015,Toyota,25685,5.0,24,21551,23249,Kingston,NY
1262,2014,Dodge,41241,4.5,47,22490,24850,Geneva,NY
1263,2011,BMW,51913,4.0,93,16585,18959,Oswego,NY
1264,2013,Ford,33858,4.0,128,16988,18689,Dickson City,PA
1265,2013,Honda,28001,5.0,84,13900,15159,Watervliet,NY
1266,2002,Chevrolet,85824,4.0,70,9995,12552,Cicero,NY
1267,2014,Honda,46209,4.0,46,19995,21725,Albany,NY
1268,2014,Honda,25240,4.5,17,29999,31879,Yorkville,NY
1269,2005,Toyota,145000,4.5,22,3995,5099,Scott Township,PA
1270,2013,Dodge,35407,4.5,264,30705,33311,Kingston,NY
1271,2011,Toyota,68534,4.0,1,13492,15213,Albany,NY
1272,2015,Ford,28503,4.0,25,32990,35859,East Rochester,NY
1273,2009,Ford,52702,5.0,19,18499,21603,Vestal,NY
1274,2004,Chevrolet,123000,5.0,1,6995,9045,Central Square,NY
1275,2012,Chevrolet,51542,3.0,4,14400,15994,Tully,NY
1276,2011,Chevrolet,66629,5.0,21,8933,10404,Vestal,NY
1277,2011,Jeep,67371,4.0,59,22995,25550,Norwich,NY
1278,2014,Nissan,40234,4.0,99,10995,12604,Albany,NY
1279,2014,Kia,18932,4.0,23,14988,16570,Albany,NY
1280,2012,BMW,41765,4.0,47,28500,31426,Troy,NY
1281,2012,Chevrolet,90200,5.0,77,19999,21812,Albany,NY
1282,2015,Ford,29186,5.0,140,18995,21277,Athens,PA
1283,2006,Acura,95000,5.0,23,7995,9681,Binghamton,NY
1284,2013,Hyundai,34737,5.0,11,11400,12801,Kingston,NY
1285,2015,Ford,10494,4.0,91,18995,21147,Sodus,NY
1286,2013,Toyota,41800,4.5,186,16975,18421,Sidney,NY
1287,2013,Mercedes-Benz,27214,4.0,25,21999,24386,Ithaca,NY
1288,2006,Hyundai,113000,4.5,3,5495,6789,Scott Township,PA
1289,2012,Ford,50257,4.0,407,11385,13173,Oswego,NY
1290,2016,Chevrolet,19995,4.5,21,17995,20013,Monticello,NY
1291,2016,Cadillac,4520,4.0,142,74988,80719,Pulaski,NY
1292,2015,Chevrolet,19000,4.5,328,49500,53685,Apalachin,NY
1293,2013,Infiniti,48025,4.5,108,28900,31215,Troy,NY
1294,2013,Chevrolet,16123,3.5,45,40873,44183,Schenectady,NY
1295,2010,GMC,165000,5.0,10,9995,11654,Whitney Point,NY
1296,2012,Chevrolet,45190,4.5,182,16995,18783,Liverpool,NY
1297,2007,Dodge,108763,4.5,140,8499,10404,Ellenville,NY
1298,2013,Ford,24911,5.0,144,31599,34634,Scranton,PA
1299,2014,Ford,33532,4.5,176,10990,12561,Wysox,PA
1300,2013,Honda,24000,3.0,8,13900,15233,Palmyra,NY
1301,2010,Mazda,85597,4.5,23,11995,13637,East Syracuse,NY
1302,2008,Honda,117200,3.0,45,8400,10083,Palmyra,NY
1303,2012,Chevrolet,75479,4.0,93,6495,8293,Fairport,NY
1304,2007,Hyundai,111439,4.5,37,7000,8605,Brewerton,NY
1305,2012,Honda,65313,4.5,120,16799,18573,Glenmont,NY
1306,2006,Acura,141469,5.0,60,4500,6292,Syracuse,NY
1307,2015,Kia,10855,4.0,62,18399,20284,Kingston,NY
1308,2009,Toyota,51098,5.0,23,7995,9481,Ontario,NY
1309,2015,Ram,26912,4.5,443,22399,26716,Fulton,NY
1310,2012,Toyota,65206,4.5,430,19988,21954,Norwich,NY
1311,2011,Chevrolet,82572,4.0,122,12999,14577,Wolcott,NY
1312,2006,Nissan,123456,4.0,65,4000,5699,Latham,NY
1313,2005,Jeep,170319,4.5,114,2990,4433,Wysox,PA
1314,2016,Ram,4425,5.0,46,28988,34954,Watertown,NY
1315,2003,Audi,100545,3.5,127,4495,5836,Glenmont,NY
1316,2012,Toyota,13667,5.0,21,14444,15920,Latham,NY
1317,2011,Mazda,110867,4.5,79,5400,6533,Rome,NY
1318,2010,Toyota,87000,4.5,18,7995,9493,Apalachin,NY
1319,2016,Chevrolet,16156,4.5,56,19983,21942,Rome,NY
1320,2008,Honda,104856,4.5,60,11600,13066,Barneveld,NY
1321,2012,Hyundai,83358,4.0,31,11500,13164,Clinton,NY
1322,2010,Toyota,121079,4.0,21,12999,15458,Binghamton,NY
1323,2013,Ford,49901,5.0,14,35995,41124,Sayre,PA
1324,2006,Ford,96482,5.0,144,12995,14903,Schenectady,NY
1325,2011,Jeep,79383,5.0,121,16874,18877,Auburn,NY
1326,2016,GMC,8681,4.5,45,24950,27293,Carthage,NY
1327,2012,GMC,28460,5.0,95,26634,29279,Scranton,PA
1328,2014,Subaru,45673,5.0,1,19995,21514,Scranton,PA
1329,2012,Toyota,56291,5.0,288,16995,18975,Taylor,PA
1330,2013,Ford,30414,3.5,184,20999,23411,Ithaca,NY
1331,2012,Chrysler,23248,4.0,45,16995,18818,Ballston Spa,NY
1332,2013,Mazda,7828,4.5,71,12495,13765,Syracuse,NY
1333,2013,Ford,36390,5.0,60,11990,13737,Elmira,NY
1334,2010,Dodge,83219,4.0,36,12995,14985,Albany,NY
1335,2011,Chevrolet,39168,4.5,104,15988,17752,Rensselaer,NY
1336,2002,Chevrolet,109500,4.0,153,3995,5343,Cortland,NY
1337,2011,Chevrolet,74836,4.5,8,19999,22077,Fulton,NY
1338,2015,Toyota,32341,5.0,24,21101,22765,Kingston,NY
1339,2014,Chevrolet,12561,5.0,512,14462,16055,Canandaigua,NY
1340,2012,Hyundai,29350,5.0,131,10998,12518,Kingston,NY
1341,2007,Mercedes-Benz,92997,3.5,10,14995,17385,Glenville,NY
1342,2010,Chevrolet,98000,3.0,6,6900,8633,Wolcott,NY
1343,2010,Chrysler,79001,5.0,59,9997,11405,Latham,NY
1344,2010,Volvo,70566,4.0,58,16299,18433,Latham,NY
1345,2005,Ford,75008,4.0,1,5995,7576,Albany,NY
1346,2010,Ford,47369,4.0,178,16299,18173,Kingston,NY
1347,2014,Chevrolet,48415,4.5,14,10995,12399,Syracuse,NY
1348,2015,Toyota,25069,5.0,24,21634,23294,Kingston,NY
1349,2011,Ram,84365,3.5,38,19995,22720,Bridgeport,NY
1350,2006,Chevrolet,111000,4.5,21,3950,5484,Schenectady,NY
1351,2003,Chevrolet,120126,5.0,86,5995,7713,Bath,NY
1352,2015,Cadillac,25504,4.5,251,32270,34714,Williamson,NY
1353,2012,Hyundai,22065,4.5,426,11400,12861,Troy,NY
1354,2007,Chevrolet,121462,5.0,50,5495,7029,Rome,NY
1355,2013,Subaru,42636,4.5,146,17579,19084,Glenmont,NY
1356,2007,Subaru,115739,4.5,330,5999,7305,Scott Township,PA
1357,2013,BMW,54184,4.5,37,27499,30233,Ellenville,NY
1358,2014,Kia,37826,4.0,88,18875,20703,Albany,NY
1359,2010,Kia,128804,3.0,10,3995,6082,Scranton,PA
1360,2009,Kia,90052,5.0,49,7488,9219,Ontario,NY
1361,2014,Jeep,28730,5.0,189,24600,27538,Watertown,NY
1362,2014,Ford,20114,4.5,18,11850,13233,Carthage,NY
1363,2014,Mercedes-Benz,28898,4.0,20,24495,26787,Albany,NY
1364,2014,Lexus,22639,4.0,1,22954,24830,Latham,NY
1365,2015,Honda,11321,5.0,92,16499,17960,Scranton,PA
1366,2012,Ford,99799,5.0,1,6999,8582,Troy,NY
1367,2015,Honda,19683,4.0,78,14699,16094,Kingston,NY
1368,2014,Kia,38930,4.0,77,24928,27080,Kingston,NY
1369,2010,Chevrolet,90640,5.0,11,10950,12462,Binghamton,NY
1370,2010,Ford,73862,4.5,126,12990,14585,Wysox,PA
1371,2013,Chrysler,20677,3.0,16,20404,22633,ALBANY,NY
1372,2010,Chevrolet,75420,3.5,26,18995,21571,Bridgeport,NY
1373,2015,Kia,16776,4.0,55,22299,24869,Kingston,NY
1374,2015,Dodge,77012,4.5,37,13995,15850,Scranton,PA
1375,2013,Hyundai,31128,3.5,76,11995,13516,Glenville,NY
1376,2013,Chevrolet,41077,4.0,45,11500,12854,Farmington,NY
1377,2013,Mercedes-Benz,17752,4.0,607,30988,35266,Pulaski,NY
1378,2013,Hyundai,16521,5.0,60,12472,14016,Elmira,NY
1379,2005,MINI,104254,5.0,8,4500,6033,Menands,NY
1380,2011,Nissan,69261,4.0,177,10995,12815,Saugerties,NY
1381,2007,Nissan,24821,4.0,25,14990,16423,East Rochester,NY
1382,2009,Kia,81114,5.0,63,7490,9631,West Coxsackie,NY
1383,2013,Audi,82044,4.0,157,24385,26799,Oswego,NY
1384,2013,Buick,47746,5.0,1,12990,14374,CICERO,NY
1385,2011,Jeep,80000,5.0,5,10900,12314,Newark,NY
1386,2012,Hyundai,66590,3.5,53,11984,13798,Liverpool,NY
1387,2014,Ford,28381,5.0,60,26837,29080,Elmira,NY
1388,2008,Dodge,117677,4.0,76,13450,15381,Clinton,NY
1389,2013,Chevrolet,39424,5.0,105,26933,29654,Vestal,NY
1390,2013,Mazda,105100,5.0,25,8999,10367,Troy,NY
1391,2012,GMC,71931,5.0,10,17995,19725,Scranton,PA
1392,2015,Toyota,7411,5.0,51,28543,30289,Scranton,PA
1393,2015,Ford,19140,4.5,154,20250,22074,Williamson,NY
1394,2014,Toyota,17545,5.0,9,30730,33680,Kingston,NY
1395,2013,Toyota,30153,4.0,157,13000,14410,Wolcott,NY
1396,2011,Dodge,82094,5.0,77,16000,17896,Victor,NY
1397,2010,Toyota,99919,4.0,70,8000,9640,Latham,NY
1398,2015,Kia,44960,4.5,69,18995,21039,Syracuse,NY
1399,2009,Dodge,75694,4.5,1,7495,9412,Fulton,NY
1400,2016,Jeep,24150,4.5,16,21995,24086,Vestal,NY
1401,2014,Nissan,41455,4.0,99,10999,12554,Albany,NY
1402,2007,Dodge,89947,3.0,17,7495,9547,Scranton,PA
1403,2014,Hyundai,41358,5.0,22,9420,10950,Kingston,NY
1404,2014,Toyota,36616,4.0,14,11999,13711,Ithaca,NY
1405,2012,Ford,139355,4.0,59,8995,10683,Schenectady,NY
1406,2010,Jeep,101083,4.0,85,17000,18853,Canandaigua,NY
1407,2011,Ford,71303,4.5,51,12995,14563,Clifton Park,NY
1408,2011,Cadillac,81161,4.5,135,16995,18740,Monticello,NY
1409,2013,Volkswagen,33224,4.5,297,16995,18674,Baldwinsville,NY
1410,2012,Buick,54670,4.5,29,12770,14269,Newark,NY
1411,2011,GMC,68000,4.0,72,22995,25030,Wysox,PA
1412,2013,Buick,28318,5.0,94,19500,22039,Victor,NY
1413,2013,Chevrolet,20318,4.0,70,11000,12369,Wolcott,NY
1414,2009,Lexus,58972,3.5,38,14500,16221,Latham,NY
1415,2013,Chevrolet,27316,5.0,18,11900,13128,Tunkhannock,PA
1416,2011,Toyota,65033,5.0,60,9965,11312,Elmira,NY
1417,2013,Hyundai,89358,4.5,24,8999,10277,Phoenix,NY
1418,2014,BMW,28381,4.5,18,24550,26239,Latham,NY
1419,2014,Ford,34716,5.0,168,10995,12500,Sayre,PA
1420,2013,Ford,70054,4.5,136,12995,14494,Burnt Hills,NY
1421,2013,Chevrolet,26266,4.0,28,11899,13174,Dickson City,PA
1422,2015,Chrysler,6469,4.5,563,21400,24081,Clifton Park,NY
1423,2013,Kia,85710,4.0,8,12000,14012,Kingston,NY
1424,2006,GMC,156573,3.5,106,10250,12628,Utica,NY
1425,2004,Toyota,155418,4.0,3,6997,9097,Latham,NY
1426,2012,Ford,51289,3.5,204,9494,11189,Watertown,NY
1427,2013,Chevrolet,38223,5.0,54,22990,24844,Cicero,NY
1428,2010,Chevrolet,108612,4.0,2,14488,16654,Albany,NY
1429,2012,Jeep,91653,4.0,155,10995,12441,Central Square,NY
1430,2015,Kia,32889,4.0,29,11000,12421,Mechanicville,NY
1431,2007,Chrysler,78376,3.5,10,6499,8679,Scranton,PA
1432,2007,Jeep,76401,5.0,65,8995,10425,Scranton,PA
1433,2011,Chevrolet,84769,3.5,28,11495,13335,Glenville,NY
1434,2016,Chrysler,20296,5.0,45,22999,24544,Vestal,NY
1435,2008,Subaru,95993,3.5,38,6995,8734,Taylor,PA
1436,2006,Ford,135000,5.0,59,9999,11971,Schenectady,NY
1437,2005,BMW,45998,4.0,39,18974,21181,Canandaigua,NY
1438,2014,Toyota,29892,5.0,112,23000,24928,Victor,NY
1439,2015,Kia,5500,3.5,255,12500,14149,Clifton Park,NY
1440,2007,Toyota,142020,5.0,53,7950,9723,Binghamton,NY
1441,2011,Hyundai,68398,4.5,10,10620,12212,Newark,NY
1442,2013,Chevrolet,2084,4.5,24,26995,29755,Oneida,NY
1443,2011,Honda,56432,4.5,199,15999,17507,Phoenix,NY
1444,2013,Ford,36272,4.5,115,19937,21781,Carthage,NY
1445,2016,Audi,8016,5.0,106,42148,45335,Oneonta,NY
1446,2005,Volvo,163000,4.0,56,2895,4410,Scranton,PA
1447,2011,Toyota,63019,3.0,17,14995,16773,Auburn,NY
1448,1999,Chevrolet,37300,5.0,31,16000,18841,Phoenix,NY
1449,2016,GMC,8989,4.5,45,24950,27203,Carthage,NY
1450,2012,Honda,20286,4.0,212,12999,14344,Farmington,NY
1451,2006,Honda,79000,5.0,5,8750,10164,Ilion,NY
1452,2008,Hyundai,83646,4.0,461,7495,8526,Kingston,NY
1453,2010,Mazda,134801,5.0,61,5500,6940,Victor,NY
1454,2010,Ford,72068,5.0,37,20000,22226,Gloversville,NY
1455,2005,Mercury,99879,3.0,50,3995,5691,Scranton,PA
1456,2009,Toyota,72000,5.0,26,8900,10353,Utica,NY
1457,2014,Kia,22538,4.5,134,17978,19699,Vestal,NY
1458,2014,Hyundai,34969,5.0,71,12518,14015,Kingston,NY
1459,2011,Chevrolet,86500,4.0,9,21000,23365,Wolcott,NY
1460,2016,Hyundai,9565,5.0,34,21710,23402,Kingston,NY
1461,2006,Chrysler,85781,4.5,70,8495,9960,East Syracuse,NY
1462,2006,Jeep,107913,4.0,39,8995,10760,Albany,NY
1463,2015,Chevrolet,26855,4.0,50,20085,22072,Oswego,NY
1464,2016,Volkswagen,10704,5.0,37,21343,22903,Vestal,NY
1465,2015,Ford,27199,5.0,140,15600,17736,Sayre,PA
1466,2013,Dodge,32146,5.0,85,22990,24838,Elbridge,NY
1467,2015,GMC,30773,3.5,35,31995,35099,Bridgeport,NY
1468,2010,Honda,87313,3.5,55,10000,11547,Latham,NY
1469,2007,Volkswagen,66123,5.0,15,6495,8020,Cortland,NY
1470,2015,Toyota,30941,4.5,32,24490,28089,Ellenville,NY
1471,2013,Hyundai,24274,5.0,29,12495,13874,Herkimer,NY
1472,2012,Mercedes-Benz,32300,5.0,6,25900,28108,Endicott,NY
1473,2013,Honda,37780,4.5,102,19900,21397,Troy,NY
1474,2008,Chevrolet,134332,4.5,58,15600,17606,Rome,NY
1475,2014,Subaru,20247,4.0,47,21400,23165,Troy,NY
1476,2011,Kia,136774,4.0,50,7999,9482,Farmington,NY
1477,2013,Chevrolet,36482,5.0,60,15704,17316,Elmira,NY
1478,2011,Chevrolet,81000,4.5,175,8500,9926,Apalachin,NY
1479,2012,Ford,18568,4.5,14,34500,36555,Carthage,NY
1480,2016,Ram,13299,4.0,45,30988,36049,Pulaski,NY
1481,2002,Chevrolet,37448,4.5,4,18995,21249,Scranton,PA
1482,2010,Ford,30525,4.0,161,18888,22198,Wolcott,NY
1483,2012,Dodge,43823,4.0,49,14999,17121,Farmington,NY
1484,2013,Ford,32399,4.0,50,17888,20076,Dickson City,PA
1485,2005,Buick,121000,5.0,17,4200,5821,Chittenango,NY
1486,2014,Ford,7505,4.0,157,27999,30216,Wolcott,NY
1487,2007,Dodge,130300,5.0,106,3995,5621,Latham,NY
1488,2013,Honda,30400,5.0,36,14495,15861,Syracuse,NY
1489,2013,Mercedes-Benz,36299,5.0,18,20995,23020,Saratoga Springs,NY
1490,2012,Toyota,97000,5.0,41,12500,13964,Binghamton,NY
1491,2015,Kia,16659,5.0,127,13995,15450,Sayre,PA
1492,2016,Dodge,20936,3.5,7,25000,26935,Scranton,PA
1493,2014,Subaru,35990,5.0,12,18995,20384,Schenectady,NY
1494,2012,Chevrolet,70358,5.0,98,14495,15979,Albany,NY
1495,2014,Mitsubishi,30589,4.5,39,28996,31317,Schenectady,NY
1496,2014,Ford,21040,4.5,93,31994,34884,Ontario,NY
1497,2013,Hyundai,61294,4.5,126,10495,11879,Cortland,NY
1498,2008,Dodge,107261,4.5,177,6995,8498,East Syracuse,NY
1499,2016,Ford,12230,4.5,66,33750,37081,Carthage,NY
1500,2009,Chevrolet,51000,5.0,17,8500,10536,Oswego,NY
1501,2009,Nissan,56215,5.0,1,8995,10396,Latham,NY
1502,2011,Ford,99000,5.0,162,9995,11447,Cortland,NY
1503,2016,Ford,17997,4.5,23,33750,37078,Carthage,NY
