,address,days_listed,dealer_rating,make,market_price,mileage,price,year
1331,"East Rochester, NY",25 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2015 Ford Expedition EL XLT           Viewed
","Instant Market Value of $35,859","Mileage: 28,503 mi","$32,990 $33,990
 $598/est. mo
","2015 Ford Expedition EL XLT           Viewed
"
1332,"Central Square, NY",< 1 day on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2004 Chevrolet Tahoe LT 4WD           Viewed
","Instant Market Value of $9,045","Mileage: 123,000 mi","$6,995 
 $127/est. mo
","2004 Chevrolet Tahoe LT 4WD           Viewed
"
1333,"Webster, NY",38 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2013 Hyundai Sonata GLS           Viewed
","Instant Market Value of $13,404","Mileage: 34,182 mi","$11,991 
 $218/est. mo
","2013 Hyundai Sonata GLS           Viewed
"
1334,"Tully, NY",4 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2012 Chevrolet Equinox LS AWD           Viewed
","Instant Market Value of $15,994","Mileage: 51,542 mi","$14,400 
 $261/est. mo
","2012 Chevrolet Equinox LS AWD           Viewed
"
1335,"Athens, PA",140 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2015 Ford Taurus Limited           Viewed
","Instant Market Value of $21,277","Mileage: 29,186 mi","$18,995 
 $344/est. mo
","2015 Ford Taurus Limited           Viewed
"
1336,"Oakfield, NY",23 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2014 Subaru Outback 2.5i Premium           Viewed
","Instant Market Value of $20,074","Mileage: 60,219 mi","$17,892 
 $324/est. mo
","2014 Subaru Outback 2.5i Premium           Viewed
"
1337,"East Aurora, NY",55 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2013 Cadillac CTS Coupe Base AWD           Viewed
","Instant Market Value of $23,797","Mileage: 56,444 mi","$21,756 
 $394/est. mo
","2013 Cadillac CTS Coupe Base AWD           Viewed
"
1338,"Sodus, NY",91 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2015 Ford Escape SE 4WD           Viewed
","Instant Market Value of $21,147","Mileage: 10,494 mi","$18,995 
 $344/est. mo
","2015 Ford Escape SE 4WD           Viewed
"
1339,"Ithaca, NY",25 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2013 Mercedes-Benz C-Class            Viewed
","Instant Market Value of $24,386","Mileage: 27,214 mi","$21,999 
 $399/est. mo
","2013 Mercedes-Benz C-Class            Viewed
"
1340,"Niagara Falls, NY",99 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2012 Hyundai Sonata GLS           Viewed
","Instant Market Value of $11,073","Mileage: 70,364 mi","$9,551 $9,951
 $173/est. mo
","2012 Hyundai Sonata GLS           Viewed
"
1341,"West Seneca, NY",49 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2014 Jeep Cherokee Latitude 4WD           Viewed
","Instant Market Value of $16,776","Mileage: 74,358 mi","$14,995 
 $272/est. mo
","2014 Jeep Cherokee Latitude 4WD           Viewed
"
1342,"Pulaski, NY",142 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2016 Cadillac Escalade Premium AWD           Viewed
","Instant Market Value of $80,719","Mileage: 4,520 mi","$74,988 
 $1,358/est. mo
","2016 Cadillac Escalade Premium AWD           Viewed
"
1343,"Webster, NY",56 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2013 GMC Terrain SLE1           Viewed
","Instant Market Value of $17,648","Mileage: 29,850 mi","$16,000 
 $290/est. mo
","2013 GMC Terrain SLE1           Viewed
"
1344,"Buffalo, NY",70 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2015 Toyota Camry SE           Viewed
","Instant Market Value of $16,593","Mileage: 32,885 mi","$15,000 
 $272/est. mo
","2015 Toyota Camry SE           Viewed
"
1345,"Webster, NY",21 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2008 Subaru Outback 3.0 R L.L. Bean Edition           Viewed
","Instant Market Value of $11,525","Mileage: 106,000 mi","$9,995 
 $181/est. mo
","2008 Subaru Outback 3.0 R L.L. Bean Edition           Viewed
"
1346,"Lockport, NY",16 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2012 GMC Yukon Denali AWD           Viewed
","Instant Market Value of $28,751","Mileage: 103,799 mi","$25,810 
 $468/est. mo
","2012 GMC Yukon Denali AWD           Viewed
"
1347,"Whitney Point, NY",10 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2010 GMC Sierra 1500 Work Truck Ext. Cab 4WD           Viewed
","Instant Market Value of $11,654","Mileage: 165,000 mi","$9,995 
 $181/est. mo
","2010 GMC Sierra 1500 Work Truck Ext. Cab 4WD           Viewed
"
1348,"Rochester, NY",7 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2012 Audi A6 3.0T Quattro Prestige           Viewed
","Instant Market Value of $28,290","Mileage: 60,534 mi","$26,160 
 $474/est. mo
","2012 Audi A6 3.0T Quattro Prestige           Viewed
"
1349,"East Rochester, NY",65 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2014 Nissan Pathfinder Platinum           Viewed
","Instant Market Value of $30,622","Mileage: 30,911 mi","$27,987 
 $507/est. mo
","2014 Nissan Pathfinder Platinum           Viewed
"
1350,"Rochester, NY",14 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2010 Audi S4 3.0T quattro Premium Plus           Viewed
","Instant Market Value of $25,448","Mileage: 88,125 mi","$22,995 
 $417/est. mo
","2010 Audi S4 3.0T quattro Premium Plus           Viewed
"
1351,"Liverpool, NY",182 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2012 Chevrolet Equinox LTZ AWD           Viewed
","Instant Market Value of $18,783","Mileage: 45,190 mi","$16,995 
 $308/est. mo
","2012 Chevrolet Equinox LTZ AWD           Viewed
"
1352,"Orchard Park, NY",31 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2014 Ram 1500 Express Quad Cab 4WD           Viewed
","Instant Market Value of $27,059","Mileage: 27,325 mi","$24,927 $25,927
 $452/est. mo
","2014 Ram 1500 Express Quad Cab 4WD           Viewed
"
1353,"Niagara Falls, NY",60 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2011 Hyundai Sonata Limited           Viewed
","Instant Market Value of $12,680","Mileage: 64,538 mi","$11,000 $11,500
 $200/est. mo
","2011 Hyundai Sonata Limited           Viewed
"
1354,"Palmyra, NY",8 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2013 Honda Civic EX           Viewed
","Instant Market Value of $15,233","Mileage: 24,000 mi","$13,900 $14,700
 $252/est. mo
","2013 Honda Civic EX           Viewed
"
1355,"Orchard Park, NY",105 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2013 Hyundai Santa Fe 2.0T Sport AWD           Viewed
","Instant Market Value of $20,083","Mileage: 52,861 mi","$17,952 $19,452
 $325/est. mo
","2013 Hyundai Santa Fe 2.0T Sport AWD           Viewed
"
1356,"Williamsville, NY",157 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2014 Ford Fusion S           Viewed
","Instant Market Value of $15,049","Mileage: 20,041 mi","$13,340 
 $242/est. mo
","2014 Ford Fusion S           Viewed
"
1357,"East Syracuse, NY",23 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2010 Mazda CX-9 Sport AWD           Viewed
","Instant Market Value of $13,637","Mileage: 85,597 mi","$11,995 
 $218/est. mo
","2010 Mazda CX-9 Sport AWD           Viewed
"
1358,"Palmyra, NY",45 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2008 Honda Accord EX-L V6           Viewed
","Instant Market Value of $10,083","Mileage: 117,200 mi","$8,400 $8,900
 $153/est. mo
","2008 Honda Accord EX-L V6           Viewed
"
1359,"Fairport, NY",93 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2012 Chevrolet Sonic 2LS           Viewed
","Instant Market Value of $8,293","Mileage: 75,479 mi","$6,495 
 $118/est. mo
","2012 Chevrolet Sonic 2LS           Viewed
"
1360,"Spencerport, NY",98 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2009 Lincoln MKS AWD           Viewed
","Instant Market Value of $17,238","Mileage: 37,484 mi","$14,995 
 $272/est. mo
","2009 Lincoln MKS AWD           Viewed
"
1361,"Alden, NY",191 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2011 Ford E-Series Cargo E-150           Viewed
","Instant Market Value of $14,310","Mileage: 81,832 mi","$11,995 
 $218/est. mo
","2011 Ford E-Series Cargo E-150           Viewed
"
1362,"Oakfield, NY",37 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2010 Kia Soul !           Viewed
","Instant Market Value of $9,032","Mileage: 79,067 mi","$6,978 
 $127/est. mo
","2010 Kia Soul !           Viewed
"
1363,"Brewerton, NY",37 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2007 Hyundai Santa Fe GLS           Viewed
","Instant Market Value of $8,605","Mileage: 111,439 mi","$7,000 
 $127/est. mo
","2007 Hyundai Santa Fe GLS           Viewed
"
1364,"Rochester, NY",20 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2012 Volkswagen Touareg VR6 Sport           Viewed
","Instant Market Value of $25,760","Mileage: 44,955 mi","$23,998 
 $435/est. mo
","2012 Volkswagen Touareg VR6 Sport           Viewed
"
1365,"Syracuse, NY",60 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2006 Acura RSX Hatchback           Viewed
","Instant Market Value of $6,292","Mileage: 141,469 mi","$4,500 
 $82/est. mo
","2006 Acura RSX Hatchback           Viewed
"
1366,"Williamsville, NY",305 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2010 Lexus RX 350 FWD           Viewed
","Instant Market Value of $18,519","Mileage: 93,712 mi","$15,888 
 $288/est. mo
","2010 Lexus RX 350 FWD           Viewed
"
1367,"Buffalo, NY",22 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2014 GMC Terrain SLE1 AWD           Viewed
","Instant Market Value of $18,623","Mileage: 50,967 mi","$16,900 
 $306/est. mo
","2014 GMC Terrain SLE1 AWD           Viewed
"
1368,"Ontario, NY",23 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2009 Toyota Matrix Base           Viewed
","Instant Market Value of $9,481","Mileage: 51,098 mi","$7,995 
 $145/est. mo
","2009 Toyota Matrix Base           Viewed
"
1369,"Fulton, NY",443 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2015 Ram 1500            Viewed
","Instant Market Value of $26,716","Mileage: 26,912 mi","$22,399 $23,399
 $406/est. mo
","2015 Ram 1500            Viewed
"
1370,"Rochester, NY",126 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2010 Toyota Camry            Viewed
","Instant Market Value of $11,133","Mileage: 97,287 mi","$9,599 $9,995
 $174/est. mo
","2010 Toyota Camry            Viewed
"
1371,"Williamsville, NY",1 day on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2008 Kia Sportage LX           Viewed
","Instant Market Value of $8,072","Mileage: 69,101 mi","$6,450 
 $117/est. mo
","2008 Kia Sportage LX           Viewed
"
1372,"Wolcott, NY",122 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2011 Chevrolet Equinox LT2 AWD           Viewed
","Instant Market Value of $14,577","Mileage: 82,572 mi","$12,999 $13,815
 $236/est. mo
","2011 Chevrolet Equinox LT2 AWD           Viewed
"
1373,"Watertown, NY",46 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2016 Ram 1500            Viewed
","Instant Market Value of $34,954","Mileage: 4,425 mi","$28,988 
 $525/est. mo
","2016 Ram 1500            Viewed
"
1374,"Buffalo, NY",25 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2013 Ford Edge SEL           Viewed
","Instant Market Value of $19,410","Mileage: 52,816 mi","$16,999 
 $308/est. mo
","2013 Ford Edge SEL           Viewed
"
1375,"Rome, NY",79 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2011 Mazda MAZDA2 Sport           Viewed
","Instant Market Value of $6,533","Mileage: 110,867 mi","$5,400 
 $98/est. mo
","2011 Mazda MAZDA2 Sport           Viewed
"
1376,"West Seneca, NY",2 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2013 Honda Civic LX           Viewed
","Instant Market Value of $13,189","Mileage: 38,857 mi","$11,995 
 $218/est. mo
","2013 Honda Civic LX           Viewed
"
1377,"Batavia, NY",175 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2010 Honda Civic Coupe EX           Viewed
","Instant Market Value of $10,313","Mileage: 68,801 mi","$9,100 
 $165/est. mo
","2010 Honda Civic Coupe EX           Viewed
"
1378,"Lockport, NY",65 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2015 GMC Terrain SLE2 AWD           Viewed
","Instant Market Value of $22,606","Mileage: 24,280 mi","$20,888 $21,680
 $379/est. mo
","2015 GMC Terrain SLE2 AWD           Viewed
"
1379,"Rochester, NY",86 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2010 Toyota Corolla S           Viewed
","Instant Market Value of $9,049","Mileage: 110,088 mi","$7,490 
 $136/est. mo
","2010 Toyota Corolla S           Viewed
"
1380,"Rome, NY",56 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2016 Chevrolet Trax LT AWD           Viewed
","Instant Market Value of $21,942","Mileage: 16,156 mi","$19,983 
 $362/est. mo
","2016 Chevrolet Trax LT AWD           Viewed
"
1381,"Clinton, NY",31 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2012 Hyundai Sonata Limited           Viewed
","Instant Market Value of $13,164","Mileage: 83,358 mi","$11,500 
 $209/est. mo
","2012 Hyundai Sonata Limited           Viewed
"
1382,"Oakfield, NY",94 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2013 Ford F-150 XLT SuperCrew 4WD           Viewed
","Instant Market Value of $27,146","Mileage: 54,015 mi","$23,872 
 $433/est. mo
","2013 Ford F-150 XLT SuperCrew 4WD           Viewed
"
1383,"Sayre, PA",14 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2013 Ford F-350 Super Duty            Viewed
","Instant Market Value of $41,124","Mileage: 49,901 mi","$35,995 
 $652/est. mo
","2013 Ford F-350 Super Duty            Viewed
"
1384,"Auburn, NY",121 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2011 Jeep Grand Cherokee Laredo 4WD           Viewed
","Instant Market Value of $18,877","Mileage: 79,383 mi","$16,874 
 $306/est. mo
","2011 Jeep Grand Cherokee Laredo 4WD           Viewed
"
1385,"Carthage, NY",45 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2016 GMC Terrain SLE2 AWD           Viewed
","Instant Market Value of $27,293","Mileage: 8,681 mi","$24,950 
 $452/est. mo
","2016 GMC Terrain SLE2 AWD           Viewed
"
